file	format	type	num_seqs	sum_len	min_len	avg_len	max_len
myco.08.03.f.R1.filt.fastq.gz	FASTQ	DNA	10488	2393188	90	228.2	278
myco.08.03.g.R1.filt.fastq.gz	FASTQ	DNA	5994	1446402	90	241.3	278
myco.08.03.f.R2.filt.fastq.gz	FASTQ	DNA	10488	1848785	90	176.3	230
myco.08.03.h.R1.filt.fastq.gz	FASTQ	DNA	6878	1664290	90	242.0	278
myco.08.03.g.R2.filt.fastq.gz	FASTQ	DNA	5994	1016513	90	169.6	230
myco.08.03.h.R2.filt.fastq.gz	FASTQ	DNA	6878	1175305	90	170.9	230
myco.08.04.a.R1.filt.fastq.gz	FASTQ	DNA	13026	3040735	90	233.4	278
myco.08.04.b.R1.filt.fastq.gz	FASTQ	DNA	11665	2649096	90	227.1	278
myco.08.04.a.R2.filt.fastq.gz	FASTQ	DNA	13026	2222689	90	170.6	230
myco.08.04.b.R2.filt.fastq.gz	FASTQ	DNA	11665	1865758	90	159.9	230
myco.08.04.c.R1.filt.fastq.gz	FASTQ	DNA	12972	3155241	90	243.2	278
myco.08.04.c.R2.filt.fastq.gz	FASTQ	DNA	12972	2233985	90	172.2	230
myco.08.04.e.R1.filt.fastq.gz	FASTQ	DNA	4771	1151544	90	241.4	278
myco.08.04.e.R2.filt.fastq.gz	FASTQ	DNA	4771	798947	90	167.5	230
myco.08.04.d.R2.filt.fastq.gz	FASTQ	DNA	16804	3095399	90	184.2	230
myco.08.04.d.R1.filt.fastq.gz	FASTQ	DNA	16804	4071240	90	242.3	278
myco.08.04.f.R1.filt.fastq.gz	FASTQ	DNA	6895	1663310	90	241.2	278
myco.08.04.f.R2.filt.fastq.gz	FASTQ	DNA	6895	1164607	90	168.9	230
myco.08.04.h.R1.filt.fastq.gz	FASTQ	DNA	6514	1584326	90	243.2	278
myco.08.04.g.R1.filt.fastq.gz	FASTQ	DNA	9920	2352346	90	237.1	278
myco.08.04.g.R2.filt.fastq.gz	FASTQ	DNA	9920	1776452	90	179.1	230
myco.08.04.h.R2.filt.fastq.gz	FASTQ	DNA	6514	1142734	90	175.4	230
myco.08.05.a.R2.filt.fastq.gz	FASTQ	DNA	10613	1763615	90	166.2	230
myco.08.05.a.R1.filt.fastq.gz	FASTQ	DNA	10613	2457735	90	231.6	278
myco.08.05.b.R2.filt.fastq.gz	FASTQ	DNA	12314	2146682	90	174.3	230
myco.08.05.b.R1.filt.fastq.gz	FASTQ	DNA	12314	2974370	90	241.5	278
myco.08.05.c.R2.filt.fastq.gz	FASTQ	DNA	13363	2305613	90	172.5	230
myco.08.05.c.R1.filt.fastq.gz	FASTQ	DNA	13363	3239903	90	242.5	278
myco.08.05.d.R1.filt.fastq.gz	FASTQ	DNA	15445	3733580	90	241.7	278
myco.08.05.d.R2.filt.fastq.gz	FASTQ	DNA	15445	2773223	90	179.6	230
myco.08.05.e.R1.filt.fastq.gz	FASTQ	DNA	9469	2283499	90	241.2	278
myco.08.05.e.R2.filt.fastq.gz	FASTQ	DNA	9469	1580717	90	166.9	230
myco.08.05.f.R1.filt.fastq.gz	FASTQ	DNA	8589	2067816	90	240.8	278
myco.08.05.f.R2.filt.fastq.gz	FASTQ	DNA	8589	1531519	90	178.3	230
myco.08.05.g.R1.filt.fastq.gz	FASTQ	DNA	10086	2436970	90	241.6	278
myco.08.05.g.R2.filt.fastq.gz	FASTQ	DNA	10086	1717927	90	170.3	230
myco.08.05.h.R1.filt.fastq.gz	FASTQ	DNA	7196	1732412	90	240.7	278
myco.08.05.h.R2.filt.fastq.gz	FASTQ	DNA	7196	1264471	90	175.7	230
myco.08.06.a.R1.filt.fastq.gz	FASTQ	DNA	12006	2926168	90	243.7	278
myco.08.06.a.R2.filt.fastq.gz	FASTQ	DNA	12006	2098773	90	174.8	230
myco.08.06.b.R2.filt.fastq.gz	FASTQ	DNA	15528	2689085	90	173.2	230
myco.08.06.b.R1.filt.fastq.gz	FASTQ	DNA	15528	3675715	90	236.7	278
myco.08.06.c.R2.filt.fastq.gz	FASTQ	DNA	11934	2058332	90	172.5	230
myco.08.06.c.R1.filt.fastq.gz	FASTQ	DNA	11934	2891255	90	242.3	278
myco.08.06.d.R1.filt.fastq.gz	FASTQ	DNA	5684	1315891	90	231.5	278
myco.08.06.d.R2.filt.fastq.gz	FASTQ	DNA	5684	987491	90	173.7	230
myco.08.06.e.R1.filt.fastq.gz	FASTQ	DNA	2258	527397	93	233.6	278
myco.08.06.e.R2.filt.fastq.gz	FASTQ	DNA	2258	387749	90	171.7	230
myco.08.06.f.R1.filt.fastq.gz	FASTQ	DNA	10454	2487481	90	237.9	278
myco.08.06.f.R2.filt.fastq.gz	FASTQ	DNA	10454	1891017	90	180.9	230
myco.08.06.g.R1.filt.fastq.gz	FASTQ	DNA	5743	1388975	90	241.9	278
myco.08.06.g.R2.filt.fastq.gz	FASTQ	DNA	5743	987904	90	172.0	230
myco.08.06.h.R1.filt.fastq.gz	FASTQ	DNA	8987	2079538	90	231.4	278
myco.08.06.h.R2.filt.fastq.gz	FASTQ	DNA	8987	1548084	90	172.3	230
myco.08.07.a.R1.filt.fastq.gz	FASTQ	DNA	23680	4560284	90	192.6	278
myco.08.07.b.R1.filt.fastq.gz	FASTQ	DNA	15368	3607616	90	234.7	278
myco.08.07.a.R2.filt.fastq.gz	FASTQ	DNA	23680	3957573	90	167.1	230
myco.08.07.b.R2.filt.fastq.gz	FASTQ	DNA	15368	2685116	90	174.7	230
myco.08.07.d.R1.filt.fastq.gz	FASTQ	DNA	5052	1112127	90	220.1	278
myco.08.07.d.R2.filt.fastq.gz	FASTQ	DNA	5052	852737	90	168.8	230
myco.08.07.c.R2.filt.fastq.gz	FASTQ	DNA	13320	2379645	90	178.7	230
myco.08.07.c.R1.filt.fastq.gz	FASTQ	DNA	13320	2817118	90	211.5	278
myco.08.07.e.R1.filt.fastq.gz	FASTQ	DNA	5139	1238127	90	240.9	278
myco.08.07.e.R2.filt.fastq.gz	FASTQ	DNA	5139	874748	90	170.2	230
myco.08.07.g.R1.filt.fastq.gz	FASTQ	DNA	5204	1240160	90	238.3	278
myco.08.07.g.R2.filt.fastq.gz	FASTQ	DNA	5204	886459	90	170.3	230
myco.08.07.f.R2.filt.fastq.gz	FASTQ	DNA	13868	2472313	90	178.3	230
myco.08.07.f.R1.filt.fastq.gz	FASTQ	DNA	13868	3269616	90	235.8	278
myco.08.07.h.R1.filt.fastq.gz	FASTQ	DNA	7284	1756640	90	241.2	278
myco.08.07.h.R2.filt.fastq.gz	FASTQ	DNA	7284	1211815	90	166.4	230
myco.08.08.a.R1.filt.fastq.gz	FASTQ	DNA	9044	1989280	90	220.0	278
myco.08.08.a.R2.filt.fastq.gz	FASTQ	DNA	9044	1563096	90	172.8	230
myco.08.08.b.R1.filt.fastq.gz	FASTQ	DNA	8860	1946276	90	219.7	278
myco.08.08.b.R2.filt.fastq.gz	FASTQ	DNA	8860	1500782	90	169.4	230
myco.08.08.c.R2.filt.fastq.gz	FASTQ	DNA	8424	1422570	90	168.9	230
myco.08.08.c.R1.filt.fastq.gz	FASTQ	DNA	8424	1856444	90	220.4	278
myco.08.08.d.R1.filt.fastq.gz	FASTQ	DNA	12003	2722123	90	226.8	278
myco.08.08.d.R2.filt.fastq.gz	FASTQ	DNA	12003	2092074	90	174.3	230
myco.08.08.e.R1.filt.fastq.gz	FASTQ	DNA	8377	1999889	90	238.7	278
myco.08.08.g.R1.filt.fastq.gz	FASTQ	DNA	6515	1477982	90	226.9	278
myco.08.08.f.R2.filt.fastq.gz	FASTQ	DNA	7618	1267112	90	166.3	230
myco.08.08.e.R2.filt.fastq.gz	FASTQ	DNA	8377	1435664	90	171.4	230
myco.08.08.f.R1.filt.fastq.gz	FASTQ	DNA	7618	1818036	90	238.7	278
myco.08.08.g.R2.filt.fastq.gz	FASTQ	DNA	6515	1095344	90	168.1	230
myco.08.08.h.R1.filt.fastq.gz	FASTQ	DNA	7110	1722763	90	242.3	278
myco.08.08.h.R2.filt.fastq.gz	FASTQ	DNA	7110	1221677	90	171.8	230
myco.08.09.a.R1.filt.fastq.gz	FASTQ	DNA	7711	1682047	90	218.1	278
myco.08.09.a.R2.filt.fastq.gz	FASTQ	DNA	7711	1377635	90	178.7	230
myco.08.09.b.R1.filt.fastq.gz	FASTQ	DNA	10194	2358835	90	231.4	278
myco.08.09.c.R1.filt.fastq.gz	FASTQ	DNA	7066	1532236	90	216.8	278
myco.08.09.b.R2.filt.fastq.gz	FASTQ	DNA	10194	1802829	90	176.9	230
myco.08.09.c.R2.filt.fastq.gz	FASTQ	DNA	7066	1190005	90	168.4	230
myco.08.09.e.R1.filt.fastq.gz	FASTQ	DNA	4485	1065089	90	237.5	278
myco.08.09.d.R1.filt.fastq.gz	FASTQ	DNA	9653	2110206	90	218.6	278
myco.08.09.d.R2.filt.fastq.gz	FASTQ	DNA	9653	1646572	90	170.6	230
myco.08.09.e.R2.filt.fastq.gz	FASTQ	DNA	4485	777865	90	173.4	230
myco.08.09.f.R1.filt.fastq.gz	FASTQ	DNA	4741	1127961	90	237.9	278
myco.08.09.h.R1.filt.fastq.gz	FASTQ	DNA	101	24179	91	239.4	278
myco.08.09.f.R2.filt.fastq.gz	FASTQ	DNA	4741	733352	90	154.7	230
myco.08.09.g.R1.filt.fastq.gz	FASTQ	DNA	2162	513121	90	237.3	278
myco.08.09.g.R2.filt.fastq.gz	FASTQ	DNA	2162	365304	90	169.0	230
myco.08.09.h.R2.filt.fastq.gz	FASTQ	DNA	101	16973	91	168.0	230
myco.08.10.a.R1.filt.fastq.gz	FASTQ	DNA	4319	979868	90	226.9	278
myco.08.10.a.R2.filt.fastq.gz	FASTQ	DNA	4319	720413	90	166.8	230
myco.08.10.b.R2.filt.fastq.gz	FASTQ	DNA	17229	2837388	90	164.7	230
myco.08.10.b.R1.filt.fastq.gz	FASTQ	DNA	17229	3930981	90	228.2	278
myco.08.10.c.R1.filt.fastq.gz	FASTQ	DNA	11747	2599849	90	221.3	278
myco.08.10.c.R2.filt.fastq.gz	FASTQ	DNA	11747	2152946	90	183.3	230
myco.08.10.d.R1.filt.fastq.gz	FASTQ	DNA	11215	2670880	90	238.2	278
myco.08.10.d.R2.filt.fastq.gz	FASTQ	DNA	11215	1916773	90	170.9	230
myco.08.10.e.R1.filt.fastq.gz	FASTQ	DNA	4882	1166911	90	239.0	278
myco.08.10.f.R1.filt.fastq.gz	FASTQ	DNA	3627	863980	90	238.2	278
myco.08.10.e.R2.filt.fastq.gz	FASTQ	DNA	4882	838324	90	171.7	230
myco.08.10.f.R2.filt.fastq.gz	FASTQ	DNA	3627	611372	90	168.6	230
myco.08.10.g.R1.filt.fastq.gz	FASTQ	DNA	5977	1424843	90	238.4	278
myco.08.10.h.R1.filt.fastq.gz	FASTQ	DNA	5160	1240016	90	240.3	278
myco.08.10.h.R2.filt.fastq.gz	FASTQ	DNA	5160	893114	90	173.1	230
myco.08.10.g.R2.filt.fastq.gz	FASTQ	DNA	5977	1019805	90	170.6	230
myco.08.11.a.R1.filt.fastq.gz	FASTQ	DNA	6237	1316095	90	211.0	278
myco.08.11.b.R1.filt.fastq.gz	FASTQ	DNA	8989	2101678	90	233.8	278
myco.08.11.a.R2.filt.fastq.gz	FASTQ	DNA	6237	1040963	90	166.9	230
myco.08.11.b.R2.filt.fastq.gz	FASTQ	DNA	8989	1578005	90	175.5	230
myco.08.11.c.R1.filt.fastq.gz	FASTQ	DNA	9903	2174262	90	219.6	278
myco.08.11.c.R2.filt.fastq.gz	FASTQ	DNA	9903	1805306	90	182.3	230
myco.08.11.d.R1.filt.fastq.gz	FASTQ	DNA	14154	3171484	90	224.1	278
myco.08.11.d.R2.filt.fastq.gz	FASTQ	DNA	14154	2319513	90	163.9	230
myco.08.11.e.R1.filt.fastq.gz	FASTQ	DNA	6401	1363656	90	213.0	278
myco.08.11.f.R1.filt.fastq.gz	FASTQ	DNA	2095	505304	90	241.2	278
myco.08.11.e.R2.filt.fastq.gz	FASTQ	DNA	6401	1009322	90	157.7	230
myco.08.11.f.R2.filt.fastq.gz	FASTQ	DNA	2095	381188	90	182.0	230
myco.08.11.g.R1.filt.fastq.gz	FASTQ	DNA	8599	2039468	90	237.2	278
myco.08.11.h.R1.filt.fastq.gz	FASTQ	DNA	4397	1045679	90	237.8	278
myco.08.11.g.R2.filt.fastq.gz	FASTQ	DNA	8599	1524707	90	177.3	230
myco.08.11.h.R2.filt.fastq.gz	FASTQ	DNA	4397	743074	90	169.0	230
myco.08.12.a.R1.filt.fastq.gz	FASTQ	DNA	8146	1636940	90	201.0	278
myco.08.12.a.R2.filt.fastq.gz	FASTQ	DNA	8146	1321380	90	162.2	230
myco.08.12.b.R2.filt.fastq.gz	FASTQ	DNA	19020	3416913	90	179.6	230
myco.08.12.c.R1.filt.fastq.gz	FASTQ	DNA	15876	3460300	90	218.0	278
myco.08.12.b.R1.filt.fastq.gz	FASTQ	DNA	19020	4080974	90	214.6	278
myco.08.12.c.R2.filt.fastq.gz	FASTQ	DNA	15876	2643079	90	166.5	230
myco.08.12.e.R1.filt.fastq.gz	FASTQ	DNA	2500	597956	90	239.2	278
myco.08.12.e.R2.filt.fastq.gz	FASTQ	DNA	2500	425626	90	170.3	230
myco.08.12.f.R1.filt.fastq.gz	FASTQ	DNA	4515	1065188	90	235.9	278
myco.08.12.f.R2.filt.fastq.gz	FASTQ	DNA	4515	769040	90	170.3	230
myco.08.12.d.R1.filt.fastq.gz	FASTQ	DNA	18691	4079671	90	218.3	278
myco.08.12.d.R2.filt.fastq.gz	FASTQ	DNA	18691	3378453	90	180.8	230
myco.08.12.h.R1.filt.fastq.gz	FASTQ	DNA	2043	468942	91	229.5	278
myco.08.12.g.R1.filt.fastq.gz	FASTQ	DNA	10191	2453873	91	240.8	278
myco.08.12.g.R2.filt.fastq.gz	FASTQ	DNA	10191	1817100	90	178.3	230
myco.08.12.h.R2.filt.fastq.gz	FASTQ	DNA	2043	343447	90	168.1	230
myco.08.12.e.R2.filt.fastq.gz	FASTQ	DNA	2500	425626	90	170.3	230
myco.08.12.f.R1.filt.fastq.gz	FASTQ	DNA	4515	1065188	90	235.9	278
myco.08.12.f.R2.filt.fastq.gz	FASTQ	DNA	4515	769040	90	170.3	230
myco.08.12.g.R1.filt.fastq.gz	FASTQ	DNA	10191	2453873	91	240.8	278
myco.08.12.g.R2.filt.fastq.gz	FASTQ	DNA	10191	1817100	90	178.3	230
myco.08.12.h.R1.filt.fastq.gz	FASTQ	DNA	2043	468942	91	229.5	278
myco.08.12.h.R2.filt.fastq.gz	FASTQ	DNA	2043	343447	90	168.1	230
